"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"664626324145766400","","","2015-11-12 02:10:38 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","僕は、片平里菜より、竹渕慶の方がいいな。","","","",""
"664626080884502528","664623533276835841","175375143","2015-11-12 02:09:40 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ken19tennis 神でいいやん","","","",""
"664618168615243776","","","2015-11-12 01:38:14 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","辻君は、片平里葉を愛してるらしい。","","","",""
"664615844236800000","","","2015-11-12 01:28:59 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","最近、漢字が微妙に好き","","","",""
"664615145465753600","664608229746343936","374424372","2015-11-12 01:26:13 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@oOF1aVoROo 僕はのび太です.つまり雑魚.","","","",""
"664612597686120449","","","2015-11-12 01:16:05 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","いや、ほじポックルか","","","",""
"664612482971885568","","","2015-11-12 01:15:38 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","神は、コロポックルか","","","",""
"664611544760631296","","","2015-11-12 01:11:54 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","人間 vs まちおかの神","","","",""
"664611449734475777","","","2015-11-12 01:11:32 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","人間 vs 宿祭の神","","","",""
"664610283906723840","","","2015-11-12 01:06:54 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","もののののの","","","",""
"664608063970668544","","","2015-11-12 00:58:04 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","もう、本編見よ。","","","",""
"664600938112491520","","","2015-11-12 00:29:45 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","そこで、スサノオは、だーよ神を産んだのか。","","","",""
"664598343788679169","","","2015-11-12 00:19:27 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","”あね”","","","",""
"664597494345658369","","","2015-11-12 00:16:04 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","なるほど、股の定義が違ってたわ","","","",""
"664595974963105792","","","2015-11-12 00:10:02 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","""ヤマタノオロチ""
股が八つあったら、首は9本ではないのか？
と考えるのは野蛮なのかな・・・","","","",""
"664576207577481216","","","2015-11-11 22:51:29 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","寒。","","","",""
"664026862918565888","","","2015-11-10 10:28:35 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","その全てが新しい。
Matsu Book Pro
2円～","","","",""
"663974678768173056","","","2015-11-10 07:01:14 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","関係ないけど、
""そうなるとぉ～""","","","",""
"663974045243719680","","","2015-11-10 06:58:43 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","雨合羽は、""あまがっぱ""であって、つまり、""かっぱ(河童、合羽)""とは同音異義語ではない。","","","",""
"663973038065455104","","","2015-11-10 06:54:42 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","とっても面白すぎて、笑えないなぁ～","","","",""
"663972719218683904","","","2015-11-10 06:53:26 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","誰か、大きな拍手しないんかな","","","",""
"663972660108333056","","","2015-11-10 06:53:12 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","あーすごくおもしろい","","","",""
"663972305043779584","","","2015-11-10 06:51:48 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","これから面白いこと言うからなっっ","","","",""
"663970142880010240","","","2015-11-10 06:43:12 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","??「kは定数っ」
??「まてまて、kは何なんだ？？」","","","",""
"663967968464793600","","","2015-11-10 06:34:34 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","警察 + 名誉教授 = ??","","","",""
"663967885216186368","","","2015-11-10 06:34:14 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","計算式は自分で作ります。","","","",""
"663964639030476800","","","2015-11-10 06:21:20 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","パワーシャベルつくれたら、会社に入れるらしい","","","",""
"663962659222454272","","","2015-11-10 06:13:28 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","パワー喋る。","","","",""
"663959334724829184","","","2015-11-10 06:00:15 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","思わないんだっ。。。","","","",""
"663956596645494784","","","2015-11-10 05:49:23 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","?? 「Twitterがあれるぞぉー。Twitterがあれるぞぉー。
さっ、Twitterみよっ。。」","","","",""
"663878752519065600","","","2015-11-10 00:40:03 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","僕の周辺
市議会議員ばっかりみたい。","","","",""
"663874355437309953","","","2015-11-10 00:22:35 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","おばさまたちのためにある飛行機。 https://t.co/TQX88Acvxq","","","","http://twitter.com/atkdmw/status/663874355437309953/photo/1"
"663874037618073600","","","2015-11-10 00:21:19 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","出発時の重力で片方半数が最期。
離陸時の重力でもう半数が最期。

これで、機内は静かになる","","","",""
"663873658218147845","","","2015-11-10 00:19:48 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","フライト中に、スカイダイビングさせたい感ある。","","","",""
"663873521114738689","","","2015-11-10 00:19:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","おばさまたちうるさい。","","","",""
"663873381427576833","","","2015-11-10 00:18:42 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","おばさまたちが多い","","","",""
"663872167059156995","","","2015-11-10 00:13:53 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","今日の空港多すぎ","","","",""
"662872558992158720","","","2015-11-07 06:01:48 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","だいこん At 香川高専(5MS). https://t.co/MrgOx2iyV4","","","","http://twitter.com/atkdmw/status/662872558992158720/photo/1"
"662779696958976000","","","2015-11-06 23:52:48 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","腹痛。","","","",""
"662550808861413376","","","2015-11-06 08:43:17 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","目の前の人達の
嫁、姑 問題が生々しくてたまらなく好き","","","",""
"662540680594501632","","","2015-11-06 08:03:02 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","チャラそうな修学旅行も
保安検査場でベルトを外すところを見ると
まだまだ幼くて、可愛く思える。","","","",""
"662537480357318656","","","2015-11-06 07:50:19 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","羽田空港
修学旅行生多すぎ。","","","",""
"662243511018754048","","","2015-11-05 12:22:11 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","喉が…","","","",""
"662104422978220032","","","2015-11-05 03:09:30 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","工学院大学3大 M.K
なかなか面白い","","","",""
"662101599737614336","","","2015-11-05 02:58:17 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","?? 「これ、パス。」","","","",""
"662100278729007105","","","2015-11-05 02:53:02 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @kitayama_lab: インタラクティブメディア研究室も研究室公開という形で参加します。19日、20日と参戦しますので、来場される方は是非お立ち寄りください。本研究室の卒論の中間報告も兼ねているので、リアルタイムな学生生活を知れます。
第66回新宿祭 https:/…","662075899764871168","3308356686","2015-11-05 01:16:09 +0000","http://www.ns.kogakuin.ac.jp/~wws5011/index.html,http://www.ns.kogakuin.ac.jp/~wws5011/index.html"
"662099420545085440","","","2015-11-05 02:49:37 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SurfaceJP: 【Surface Pro 4 新登場!】 さらに薄く、速く。ハイパフォーマンスとモバイルを、この1台に。11月12日発売、予約受付中! #SurfacePro4 https://t.co/riaFuqRVst","659326142583717888","1201010054","2015-10-28 11:09:36 +0000","https://cards.twitter.com/cards/jv1tae/13z14,https://cards.twitter.com/cards/jv1tae/13z14"
"662048570296528897","","","2015-11-04 23:27:34 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ネットの講義も
もしかすると厳しぃ～","","","",""
"662048470962864128","","","2015-11-04 23:27:10 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","うん、1限は出れないや。","","","",""
"661919356360613890","","","2015-11-04 14:54:07 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ビラの確認3年生に出したら、
全部1発で通って、嬉しみ。","","","",""
"661782122269573120","","","2015-11-04 05:48:47 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","寒い","","","",""
"661714988143276032","","","2015-11-04 01:22:01 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","夜は寒いだろうなと思い。
日中のこと考えず。
中途半端に失敗する。","","","",""
"661344947061166080","","","2015-11-03 00:51:37 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","追加 タバコ臭いおっさん。","","","",""
"661343136623423489","","","2015-11-03 00:44:25 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","目の前のデブ臭い。","","","",""
"661342461936054273","","","2015-11-03 00:41:44 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","結婚式に行く人を見かけた。
今日は、赤口。
たいしてそんなにいい日ではない。
大安と比べればむしろ大きなマイナス日。

陸曜はもう気にしない世の中なのかな。。","","","",""
"661181500612743169","","","2015-11-02 14:02:08 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","明日本当に3～4時間も会議やるのか。
長くて、内容が薄くて、無駄すぎるなら、帰る宣言。","","","",""
"661164681067786240","","","2015-11-02 12:55:18 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","反省。","","","",""
"661164648054415361","","","2015-11-02 12:55:10 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SA完了。
コピペしてるからって、出来てるものとして見るのは間違いだった。","","","",""
"661102676214571008","","","2015-11-02 08:48:55 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","辻君は片平里菜が好きらしい","","","",""
"660996643542601730","","","2015-11-02 01:47:35 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ANAが乗れって推してくるが、
今週乗るのはJAL。

ANAさんごめんなさい。","","","",""
"660995833446305792","","","2015-11-02 01:44:22 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","寒い","","","",""
"659874257090928640","","","2015-10-29 23:27:37 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","三好が目の前に","","","",""
"659869050416140288","","","2015-10-29 23:06:56 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","新幹線ならまだしも
在来線で、座りたいがために列を押し退けてまで走ってる人は理解できない","","","",""
"659863267343405056","","","2015-10-29 22:43:57 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","朝早く
目の前の親子
丸眼鏡","","","",""
"659753383377506304","","","2015-10-29 15:27:18 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","思ったより早めの就寝。","","","",""
"659688652302188544","","","2015-10-29 11:10:05 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","1年生にリーダーやらせたのが正解だと信じてる。","","","",""
"659575644922122240","","","2015-10-29 03:41:02 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","はぁ～","","","",""
"659547708294754304","","","2015-10-29 01:50:02 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","??は散髪したのかな？","","","",""
"659540690594979841","","","2015-10-29 01:22:08 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","特別な理由もないのに、留年しても学校にいる。
死んだはずなのに生きているゾンビ。","","","",""
"659510022750146560","","","2015-10-28 23:20:17 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1限目, レポート書く時間
2限目, レポート書く時間
3限目, 楽しむ
4限目, 楽しむ","","","",""
"659505088608624644","","","2015-10-28 23:00:40 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","昨日のまりあの質問。
考えた答えは、真冬のノドグロの炙りにぎり。","","","",""
"659361177009459200","","","2015-10-28 13:28:49 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","肩の荷がおりた。
絶対に最大限のサポートをする。
広報を本当に最高にする。
1年生も大したもんだ。
同時にあいつの怖さを知った。
よし、仕事やるか。","","","",""
"659249836798054401","","","2015-10-28 06:06:24 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","案外何とかなった。","","","",""
"659249776077049856","","","2015-10-28 06:06:09 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","porxy むりやり通して、インストールした。","","","",""
"659204558841757696","","","2015-10-28 03:06:28 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","前回より似てる https://t.co/ukp8DBXhn9","","","","http://twitter.com/atkdmw/status/659204558841757696/photo/1"
"658902438200610816","","","2015-10-27 07:05:57 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","さすが、俺が作ったプログラム","","","",""
"658900915924135936","","","2015-10-27 06:59:54 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ふーん。","","","",""
"658890344478720000","","","2015-10-27 06:17:54 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","そ。","","","",""
"658888533244026881","","","2015-10-27 06:10:42 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","みんな疲れてる。","","","",""
"658884806676250624","","","2015-10-27 05:55:54 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","いいだろ？","","","",""
"658883544849190912","","","2015-10-27 05:50:53 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","??はTLを荒れさせる能力を持つ","","","",""
"658883170373365760","","","2015-10-27 05:49:23 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","へー","","","",""
"658883105558806532","","","2015-10-27 05:49:08 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","パクったとされるシステムを挙げよ

Ans.耳で人間を識別するシステム","","","",""
"658882805439557632","","","2015-10-27 05:47:56 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","何食わぬ顔で再開","","","",""
"658882632915226624","","","2015-10-27 05:47:15 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","はぁ～","","","",""
"658800934386929665","","","2015-10-27 00:22:37 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","そういえぱ、三好先生が""Adobe""のことを""アドベ""って言ってた。","","","",""
"658654636274900992","","","2015-10-26 14:41:17 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","作る側ね","","","",""
"658654210041344000","","","2015-10-26 14:39:35 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bot 楽しい","","","",""
"658624838764859392","","","2015-10-26 12:42:52 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SA勤務終了。","","","",""
"658540870002589697","","","2015-10-26 07:09:13 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ほんとクソ","","","",""
"658540418489913344","","","2015-10-26 07:07:25 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","せいきょう","","","",""
"658540264869330944","","","2015-10-26 07:06:48 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","たまりぶちけん","","","",""
"658539800891293696","","","2015-10-26 07:04:58 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","赤 赤 赤","","","",""
"658539757933236233","","","2015-10-26 07:04:48 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","さる","","","",""
"658539733052559360","","","2015-10-26 07:04:42 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","つじしょうた","","","",""
"658539544019537920","","","2015-10-26 07:03:57 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","つじもとせいや","","","",""
"658468263530139648","","","2015-10-26 02:20:42 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","楽しそう","","","",""
"658468241472225280","","","2015-10-26 02:20:37 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","自動返信は局員のランダムで","","","",""
"658468170684956672","","","2015-10-26 02:20:20 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","広報のAILINE作ってみることにした。","","","",""
"658053941997924352","","","2015-10-24 22:54:20 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Proxy通れば、Jangatoonで、応援コメ流れて、会場も参加できる。
ただ、関係ないコメントをどう弾くか。","","","",""
"658051766693445632","","","2015-10-24 22:45:41 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","自分のパソコンの作業中の画面に、TwitterのTLをニコニコみたいに文字を流して楽しむ。

時々本当に邪魔なのが傷。","","","",""
"658049691444101120","","","2015-10-24 22:37:27 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","今日仕事もらったら、レベルに応じてプロセス立てのために解散してもいいと考えた。","","","",""
"657868203259883520","","","2015-10-24 10:36:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","なるとぉ～","","","",""
"657867853203304448","","","2015-10-24 10:34:53 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","寒い","","","",""
"657574234940506112","","","2015-10-23 15:08:09 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","そして、既に次の仕事のフラグを渡された。","","","",""
"657574153856258048","","","2015-10-23 15:07:50 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","広報の仕事を5日早く終わらせた。
省みると、全てのコメントとビラ制作って、他より締め切りすぐなのに、量が多い気がした。","","","",""
"657338432998404097","","","2015-10-22 23:31:09 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","確かに、
全くもって、
理解できない講義をする。まるで
不器用な新たな人種。
地球人ではあるよ。","","","",""
"657337498905939969","","","2015-10-22 23:27:27 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","講義が下手で
遅刻もする
これは、ゴミ。","","","",""
"657337333457358848","","","2015-10-22 23:26:47 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","どれだけ講義が下手でも
どれだけ嫌われてても
ちゃんと出勤するのは、さすが社会人。
そこは尊敬できる。","","","",""
"657336737501343744","","","2015-10-22 23:24:25 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","菅村先生。
発見","","","",""
"657335819888275456","","","2015-10-22 23:20:46 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","草野草。
発見","","","",""
"657335400629862400","","","2015-10-22 23:19:06 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","中島先生と、小野くん
発見。","","","",""
"657329610397347840","","","2015-10-22 22:56:06 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","家を出た直後は寒いんです。
それに備えると、歩いた後、暑いんです。","","","",""
"657042672495034368","","","2015-10-22 03:55:55 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","数値計算法終わり。","","","",""
"657042606426161156","","","2015-10-22 03:55:39 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Muller法通った。","","","",""
"656977718404255744","","","2015-10-21 23:37:48 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","本日の講義。
１．ハゲ
２．ハゲ(ねっとがぁ)
３．お堅い
４．cool","","","",""
"656871732339314688","","","2015-10-21 16:36:39 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","安心したぁ～","","","",""
"656713614456258561","","","2015-10-21 06:08:21 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","誰かが、意図的に揺らしいるのかと思うほどの地震。","","","",""
"656709823598170113","","","2015-10-21 05:53:17 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","まじめに、ノート取ってます","","","",""
"656666668215635968","","","2015-10-21 03:01:48 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","自信作。 https://t.co/bRL0W5AfL9","","","","http://twitter.com/atkdmw/status/656666668215635968/photo/1"
"656659313188999168","","","2015-10-21 02:32:35 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ken19tennis: 倉林がいた","656646181838151681","175375143","2015-10-21 01:40:24 +0000",""
"656632366169919488","","","2015-10-21 00:45:30 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","明日の朝
マーティとドクとジェニファー
来るかな。
それよりも、噂のNIKEのアレの発表とか、業界各社のBack To The Future関連の新作発表がわりと気になる。","","","",""
"656424047102656512","","","2015-10-20 10:57:43 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","安井さんに「ええっ、帰っちゃうの？」
って、引き留められてはや1時間。。","","","",""
"656358191257640960","","","2015-10-20 06:36:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","成り立ってない","","","",""
"656355977470455808","","","2015-10-20 06:27:14 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","超神を噛んで(スーパーカミオカンデ)","","","",""
"656354461183401986","","","2015-10-20 06:21:12 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","線形システムっぽくなってきた。","","","",""
"656353881643859968","","","2015-10-20 06:18:54 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","??「私のガンは、切って焼いたら砂ぎもみたいでおいしそうだった」","","","",""
"656353387772903424","","","2015-10-20 06:16:56 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","きったまま、仕事したのは、あなたの決断です。","","","",""
"656352935610183680","","","2015-10-20 06:15:08 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","やけどは、皮膚が焼かれる痛さらしい。
知ってた。","","","",""
"656352533586120704","","","2015-10-20 06:13:33 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","確かに麻酔効果なさそう。","","","",""
"656351134286639104","","","2015-10-20 06:07:59 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","あのパソコンのアイコン(矢印)の残影がうっとうしい。","","","",""
"656350809601343488","","","2015-10-20 06:06:42 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","お金の使いどころ見つけた。","","","",""
"656350715539910656","","","2015-10-20 06:06:19 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","あれほしい！！","","","",""
"656350422215462912","","","2015-10-20 06:05:09 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","自己責任だ。","","","",""
"656349923273650176","","","2015-10-20 06:03:10 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","電話はないのかな？","","","",""
"656348969321127936","","","2015-10-20 05:59:23 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","あなたがびっくりしたこと、私は知ってましたよ。=みんな知ってた。
全員勝ちや。","","","",""
"656348345946894336","","","2015-10-20 05:56:54 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","空気を震わせることができる。","","","",""
"656347931960733696","","","2015-10-20 05:55:15 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","??が誉教授であることを知っている。","","","",""
"656347641001840641","","","2015-10-20 05:54:06 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ネジは知らんぞ","","","",""
"656347169364967424","","","2015-10-20 05:52:14 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ほんと、困る","","","",""
"656347107763159041","","","2015-10-20 05:51:59 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","エラーでインストールできへん","","","",""
"656346772944519169","","","2015-10-20 05:50:39 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","なんなん","","","",""
